uid,method,smiles,warhead_atom,iptm,ligand_iptm,confidence_score,complex_pde,protein_iptm,n_lig_atoms,mpae_min,mpae_5pct,d_SG,burgi_dunitz_dev,geom_ok,n_h_bonds,n_vdw_contacts,pocket_occupancy_pct,valid,mw,logp,qed,has_acryl,tc_mol1
P6-POSENOISE_s03_0124,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CCN(C(=O)CC)CC4)cn3)c2C1,C35,0.9585040807723999,0.9585040807723999,0.8272973299026489,1.1987046003341675,0.0,31,0.8967310190200806,1.746137261390686,1.9600804029682048,63.3206555085296,True,5,23,96.7741935483871,True,421.5010000000003,2.7371000000000008,0.7522980327855282,True,0.5394736842105263
P6-POSENOISE_s03_0125,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)N(c3cccc4c3C(=O)NCC4)C(C)C)c2C1,C32,0.7998281121253967,0.7998281121253967,0.769859254360199,1.3779784440994263,0.0,30,3.222296714782715,4.7106170654296875,1.4755208659995274,40.13975444481031,True,0,24,90.0,True,403.48200000000026,3.055900000000001,0.7980359749271875,True,0.3950617283950617
P6-POSENOISE_s03_0126,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CCCCCC4C)cn3)c2C1,C34,0.9519330263137817,0.9519330263137817,0.8256275057792664,1.2349268198013306,0.0,29,1.055721640586853,1.8578929901123047,1.948979215179064,15.740796286114389,True,3,23,100.0,True,392.50300000000027,4.3049000000000035,0.6228894137758613,True,0.5333333333333333
P6-POSENOISE_s03_0127,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(Cc3ccc(C(=O)NC(C)C)cc3)c2C1C,C31,0.8224702477455139,0.8224702477455139,0.7865481972694397,1.2711691856384277,0.0,27,3.2080044746398926,4.332516670227051,1.7626096915936897,25.17192172336533,True,0,22,81.48148148148148,True,362.47300000000007,4.004800000000003,0.8173753583782489,True,0.2976190476190476
P6-POSENOISE_s03_0128,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(-n3cncc3C(=O)N(C)c3cc(C)cc(C)c3)c2C1,C30,0.8555281162261963,0.8555281162261963,0.7914384603500366,1.3133314847946167,0.0,30,2.6456751823425293,3.7636170387268066,1.5210457096681873,8.21794483620856,True,1,24,80.0,True,400.4820000000002,3.7939400000000028,0.6262472527993195,True,0.34523809523809523
P6-POSENOISE_s03_0129,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(NC(=O)c3cn(C(C)C)cn3)c2C1,C26,0.9431664347648621,0.9431664347648621,0.827704906463623,1.2553565502166748,0.0,24,1.063258171081543,1.984264850616455,1.2489397732877277,53.20419150078905,True,1,16,91.66666666666667,True,324.38400000000007,2.7445000000000013,0.8794439335696442,True,0.4794520547945205
P6-POSENOISE_s03_0130,P6-POSENOISE_s03,C=CC(=O)N1Cc2ccc(C(=O)Nc3cn([C@H]4CC[C@H](C(C)(F)F)[C@H]4C)cn3)cc2C1,C34,0.9543396830558777,0.9543396830558777,0.8298709988594055,1.222150444984436,0.0,31,0.9517534375190735,1.7397325038909912,1.743013076514344,11.516854098497475,True,2,22,87.09677419354838,True,428.4830000000001,4.406000000000003,0.7178475579779665,True,0.32954545454545453
P6-POSENOISE_s03_0131,P6-POSENOISE_s03,C=CC(=O)N(c1ccccc1)c1cccc(CN2CC(=O)N(CCC(C)=O)C2)c1,C32,0.7451230883598328,0.7451230883598328,0.7793698310852051,1.355853796005249,0.0,29,4.129709720611572,5.739864349365234,1.904458219021884,49.08007512234508,True,1,22,89.65517241379311,True,391.47100000000023,3.118100000000002,0.6489641166500418,True,0.1956521739130435
P6-POSENOISE_s03_0132,P6-POSENOISE_s03,C=CC(=O)N1C(=O)c2c(Nc3cn(C)cn3)cccc2C1C,C22,0.9288875460624695,0.9288875460624695,0.8262630701065063,1.2171207666397095,0.0,22,1.321584939956665,2.082441806793213,1.5587904065652929,36.31271813404743,True,2,16,86.36363636363636,True,296.33000000000004,2.3931000000000004,0.8831477478233701,True,0.2619047619047619
P6-POSENOISE_s03_0133,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(Nc3cn(C(=O)c4ccccc4)nn3)c2C1,C24,0.8845762610435486,0.8845762610435486,0.8197070956230164,1.1466999053955078,0.0,27,2.1222097873687744,3.0357742309570312,1.7471452629647033,20.906736636060714,True,4,20,100.0,True,359.38900000000007,2.7384000000000013,0.7247175473944407,True,0.38461538461538464
P6-POSENOISE_s03_0134,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)c4cn(C(=O)CC)cn4)cn3)c2C1,C31,0.9792419075965881,0.9792419075965881,0.8358957171440125,1.0794322490692139,0.0,32,0.5862616896629333,1.2501174211502075,1.9636845090288808,37.10705568313941,True,4,22,93.75,True,432.4400000000002,2.0987999999999998,0.6168912563878699,True,0.5394736842105263
P6-POSENOISE_s03_0135,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C)c2C1c1cn(C(=O)c2ccc(OC)cn2)cn1,C28,0.9675586819648743,0.9675586819648743,0.8300709128379822,1.2457191944122314,0.0,29,0.8187317848205566,1.6122708320617676,1.5808148995059477,38.53119771335449,True,2,20,75.86206896551724,True,388.4270000000001,2.9012200000000012,0.6424982301410308,True,0.25806451612903225
P6-POSENOISE_s03_0136,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C(C)C)cn3)c2C1,C27,0.9531499743461609,0.9531499743461609,0.8211103677749634,1.2599842548370361,0.0,25,1.1711575984954834,1.8633731603622437,1.9452316092434858,48.77409907256029,True,4,19,100.0,True,336.3950000000001,2.8805000000000014,0.8712695299433523,True,0.7419354838709677
P6-POSENOISE_s03_0137,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H](C)CC)cn3)c2C1,C28,0.9779453277587891,0.9779453277587891,0.8342310786247253,1.2005029916763306,0.0,25,0.6778010129928589,1.3183434009552002,1.9485950757404689,53.84316722799167,True,4,19,96.0,True,338.4110000000001,3.1346000000000016,0.8518112983325309,True,0.6231884057971014
P6-POSENOISE_s03_0138,P6-POSENOISE_s03,C=CC(=O)Nc1ncn(Cc2ccccc2F)c1C,C19,0.8794328570365906,0.8794328570365906,0.8002170920372009,1.1154260635375977,0.0,19,2.579501152038574,3.689675807952881,1.650387529551772,30.071885002711866,True,2,13,68.42105263157895,True,259.284,2.503420000000001,0.8574619801774397,True,0.2345679012345679
P6-POSENOISE_s03_0140,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(N3Cc4nn(C(C)C)cc4NC3=O)c2C1,C27,0.8495376706123352,0.8495376706123352,0.7902412414550781,1.262110710144043,0.0,26,2.5465731620788574,3.442671298980713,1.9636200879243404,49.44610682641894,True,1,19,84.61538461538461,True,351.4100000000001,3.0443000000000007,0.8642363829341904,True,0.42857142857142855
P6-POSENOISE_s03_0139,P6-POSENOISE_s03,C=CC(=O)N1Cc2ccccc2C(=O)N1Cc1cccc(C(=O)N(C)c2ncn(C)c2C(C)C)c1,C37,0.9056015610694885,0.9056015610694885,0.7934361696243286,1.2528741359710693,0.0,35,1.3658555746078491,2.440929412841797,1.9438720923455877,67.97451226834693,True,3,26,71.42857142857143,True,471.5610000000002,3.905700000000003,0.5109540115514227,True,0.28125
P6-POSENOISE_s03_0141,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)n(C(C)C)c3)c2C1,C28,0.9495621919631958,0.9495621919631958,0.8228201866149902,1.2195417881011963,0.0,25,1.0548501014709473,1.7900354862213135,1.5618625448162837,5.5842643190834025,True,1,19,92.0,True,337.4230000000001,3.6579200000000025,0.8658202040476173,True,0.5428571428571428
P6-POSENOISE_s03_0143,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(Cc3cn(C(C)=O)cn3)c2C1,C23,0.9433320760726929,0.9433320760726929,0.8277716040611267,1.2437269687652588,0.0,22,1.1515098810195923,1.9576598405838013,1.9736984983021104,14.516863774608993,True,2,17,90.9090909090909,True,295.34200000000004,2.1622000000000003,0.8154103500234796,True,0.4189189189189189
P6-POSENOISE_s03_0142,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CC(C)C4)nn3)c2C1,C28,0.9707767963409424,0.9707767963409424,0.8383945822715759,1.1564698219299316,0.0,26,0.8116766214370728,1.4998444318771362,1.642529144612052,33.226348275809954,True,5,19,100.0,True,351.41000000000014,2.5296000000000003,0.8585849726686626,True,0.5342465753424658
P6-POSENOISE_s03_0144,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H]4C[C@H]4O)cn3)c2C1,C25,0.9759580492973328,0.9759580492973328,0.8418726325035095,1.2025260925292969,0.0,25,0.7282884120941162,1.4020601511001587,1.9381023035175406,44.88320277519878,True,4,18,96.0,True,338.3670000000001,1.4692999999999998,0.8266074286207669,True,0.5492957746478874
P6-POSENOISE_s03_0145,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)C(F)F)cn3)c2C1,C24,0.976926863193512,0.976926863193512,0.8482244610786438,1.2099627256393433,0.0,26,0.6600692272186279,1.3468728065490723,1.9526702316059399,50.18761977344653,True,4,17,100.0,True,360.32000000000005,2.0689,0.8462767773522052,True,0.5714285714285714
P6-POSENOISE_s03_0146,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C)c2C1=O,C16,0.9175006151199341,0.9175006151199341,0.8207389116287231,1.2998658418655396,0.0,15,1.7032302618026733,2.761704206466675,1.337968827514303,40.95826360920279,True,0,12,86.66666666666667,True,201.22499999999997,1.66342,0.6478998420908143,True,0.28169014084507044
P6-POSENOISE_s03_0148,P6-POSENOISE_s03,C=CC(=O)Nc1cccc(C(=O)N2Cc3cccc(C)c3C2C)n1,C25,0.935232400894165,0.935232400894165,0.8246974945068359,1.2201496362686157,0.0,24,1.3720654249191284,2.1291744709014893,1.2760631939680727,30.82302549163441,True,2,19,95.83333333333333,True,321.38000000000005,3.2315200000000015,0.8829111753513023,True,0.27710843373493976
P6-POSENOISE_s03_0147,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CCC(CCC)CC4)cn3)c2C1,C36,0.9670964479446411,0.9670964479446411,0.8172993063926697,1.251331090927124,0.0,30,0.8534684181213379,1.5934308767318726,1.9798152212264646,55.27535621251735,True,4,24,93.33333333333333,True,406.5300000000003,4.695000000000005,0.7075500463377447,True,0.5324675324675324
P6-POSENOISE_s03_0149,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CCCCC4)cn3)c2C1,C30,0.9706254005432129,0.9706254005432129,0.8321194648742676,1.251436710357666,0.0,27,0.8359008431434631,1.5457748174667358,1.6991075781421263,21.126184506662412,True,4,21,92.5925925925926,True,364.44900000000024,3.6688000000000027,0.841940136773859,True,0.5416666666666666
P6-POSENOISE_s03_0150,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C(C)CF)n3)c2C1,C26,0.9301406145095825,0.9301406145095825,0.8253103494644165,1.1828551292419434,0.0,25,1.512410044670105,2.2876811027526855,1.9171816327880877,57.335515906538575,True,3,17,100.0,True,342.37400000000014,2.6941000000000006,0.849729144014547,True,0.6
P6-POSENOISE_s03_0151,P6-POSENOISE_s03,C=CC(=O)N1Cc2c(C)ccc(C(=O)Nc3cn(C(C)C)cn3)c2C1,C28,0.9749213457107544,0.9749213457107544,0.8356429934501648,1.2451010942459106,0.0,25,0.803735077381134,1.4554580450057983,1.9632714689772282,55.70329857806183,True,4,19,92.0,True,338.4110000000001,3.052920000000001,0.8714043386848063,True,0.4657534246575342
P6-POSENOISE_s03_0153,P6-POSENOISE_s03,C=CC(=O)N1Cc2ccc(C)cc2C1Nc1cn(C(C)C)cn1,C26,0.9592136740684509,0.9592136740684509,0.8347447514533997,1.0807507038116455,0.0,23,0.9616627097129822,1.6404931545257568,1.9811823622776368,19.15687064514333,True,2,18,95.65217391304348,True,310.40100000000007,3.4113200000000017,0.880479266593536,True,0.2976190476190476
P6-POSENOISE_s03_0152,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C)c2C(=O)Nc2ncn(CC)c2C1,C26,0.9717458486557007,0.9717458486557007,0.8302378058433533,1.2125024795532227,0.0,24,0.8220207095146179,1.4657657146453857,1.582929805424109,62.3821885914235,True,2,18,95.83333333333333,True,324.3840000000001,2.4919200000000004,0.8631452453654354,True,0.35802469135802467
P6-POSENOISE_s03_0154,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(C)CC)cn3)c2C1,C28,0.9799584746360779,0.9799584746360779,0.8401390314102173,1.134273648262024,0.0,25,0.6393584609031677,1.2655231952667236,1.7401487873167625,33.77913075701369,True,4,19,88.0,True,338.4110000000001,3.1346000000000016,0.8518112983325309,True,0.6231884057971014
P6-POSENOISE_s03_0155,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C(C)C)no3)c2C1,C26,0.9743062257766724,0.9743062257766724,0.8338910937309265,1.2684910297393799,0.0,24,0.7884074449539185,1.4572664499282837,1.6199862713307187,26.27138306768427,True,5,18,100.0,True,325.3680000000001,3.078500000000002,0.8766152240973928,True,0.5652173913043478
P6-POSENOISE_s03_0156,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)N3Cc4cccc(C)c4C3)c2C1Nc1cn(SC)cn1,C32,0.769985020160675,0.769985020160675,0.7647153735160828,1.3643593788146973,0.0,33,4.060555934906006,5.524821758270264,1.3499266828239223,12.317523426431194,True,0,21,75.75757575757575,True,459.57500000000016,4.112520000000003,0.5816703233404792,True,0.3793103448275862
P6-POSENOISE_s03_0159,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3c[nH]c(CC)n3)c2C1,C24,0.929785966873169,0.929785966873169,0.8245851397514343,1.0840630531311035,0.0,23,1.5725657939910889,2.308816432952881,1.9684576108720246,49.16740224001461,True,4,17,95.65217391304348,True,310.3570000000001,2.2526,0.8502576753886328,True,0.5797101449275363
P6-POSENOISE_s03_0158,P6-POSENOISE_s03,C=CC(=O)N1CCc2c(cccc2C(=O)Nc2cn(CC)cn2)C1,C26,0.9669886827468872,0.9669886827468872,0.8259794116020203,1.202007532119751,0.0,24,0.802101194858551,1.5898422002792358,1.4473025741703094,9.065467254898891,True,4,18,95.83333333333333,True,324.3840000000001,2.226,0.8770705993558913,True,0.5205479452054794
P6-POSENOISE_s03_0157,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3nccn3Cc3cccc(F)c3)c2C1,C26,0.9563303589820862,0.9563303589820862,0.8324393630027771,1.1002306938171387,0.0,29,0.9116371273994446,1.62113356590271,1.9627193449140914,48.33934329500161,True,2,21,86.20689655172414,True,390.4180000000002,3.3510000000000018,0.6796581561681159,True,0.48717948717948717
P6-POSENOISE_s03_0161,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CCCNC4)cn3)c2C1,C29,0.9702772498130798,0.9702772498130798,0.8394915461540222,1.2253508567810059,0.0,27,0.8237566947937012,1.5317987203598022,1.9376179113540442,18.16544072861346,True,4,20,92.5925925925926,True,365.4370000000002,2.0881,0.8134356368487862,True,0.5
P6-POSENOISE_s03_0160,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncc(C(C)(C)C)n3C)c2C1,C30,0.927397608757019,0.927397608757019,0.828659176826477,1.2670215368270874,0.0,26,1.5638047456741333,2.3567450046539307,1.9499882546569371,56.429332891723305,True,3,19,96.15384615384616,True,352.43800000000016,2.9981000000000018,0.8637011701168265,True,0.5735294117647058
P6-POSENOISE_s03_0162,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C(F)(F)F)cn3)c2C1,C23,0.9565616846084595,0.9565616846084595,0.8322966694831848,1.0783292055130005,0.0,26,1.0534647703170776,1.7985000610351562,1.9667408720774562,44.03407623550834,True,3,16,100.0,True,362.31100000000004,2.7759,0.8523171869379923,True,0.6363636363636364
P6-POSENOISE_s03_0163,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C[n+]3ccn(C(=O)C(C)(C)C)c3C)c2C1,C31,0.8239763379096985,0.8239763379096985,0.787121593952179,1.2083066701889038,0.0,26,2.9416534900665283,4.237880706787109,1.9823330152877954,13.62959138768936,True,1,21,73.07692307692308,True,352.45800000000014,2.846820000000001,0.6298447865395851,True,0.345679012345679
P6-POSENOISE_s03_0168,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C)c2C1,C16,0.8693411946296692,0.8693411946296692,0.8087332844734192,1.2674483060836792,0.0,14,2.6879329681396484,3.685317277908325,1.959122060184104,68.15741969280316,True,0,12,92.85714285714286,True,187.24199999999996,2.0232200000000002,0.615857155925755,True,0.4426229508196721
P6-POSENOISE_s03_0164,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)nn3-c3ccc(C)cc3)c2C1,C28,0.9274969100952148,0.9274969100952148,0.8046016693115234,1.1761960983276367,0.0,29,1.524119257926941,2.362476348876953,1.9540010042474376,52.09373186033659,True,3,21,86.20689655172414,True,386.45500000000015,3.7696400000000025,0.694303961267076,True,0.5
P6-POSENOISE_s03_0166,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)c4ccccc4)cn3)c2C1,C26,0.9748657941818237,0.9748657941818237,0.8293218016624451,1.2240079641342163,0.0,29,0.7274169921875,1.4284754991531372,1.855207971468428,55.02889594007473,True,4,21,89.65517241379311,True,386.4110000000001,2.852100000000001,0.6990623728519642,True,0.5492957746478874
P6-POSENOISE_s03_0169,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3ncn(C(C)C)n3)c2C1,C26,0.9749667048454285,0.9749667048454285,0.8494123816490173,1.2069631814956665,0.0,24,0.7872622013092041,1.434761881828308,1.9619956600869433,55.174099802565024,True,3,17,95.83333333333333,True,325.3720000000001,2.1395,0.8734648517703988,True,0.5882352941176471
P6-POSENOISE_s03_0165,P6-POSENOISE_s03,C=CC(=O)N1CC2=C(C1)NC(=O)C(C(=O)Nc1cnn([C@H]3C[C@H](N(C)C)C3)c1)=CC=C2,C34,0.9346557855606079,0.9346557855606079,0.8363480567932129,1.1223136186599731,0.0,31,1.335684061050415,2.0657262802124023,1.623261867660298,7.953668055241309,True,2,20,83.87096774193549,True,422.48900000000015,0.9814000000000005,0.5444594809941281,True,0.25773195876288657
P6-POSENOISE_s03_0167,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@@H]4CC(C)N[C@H](C)C4)cn3)c2C1,C33,0.9631147980690002,0.9631147980690002,0.8260249495506287,1.2192775011062622,0.0,29,0.91234290599823,1.697188138961792,1.9736231813089362,64.48563908470476,True,5,22,89.65517241379311,True,393.49100000000016,2.865100000000001,0.783176208801532,True,0.5333333333333333
P6-POSENOISE_s03_0170,P6-POSENOISE_s03,C=CC(=O)Nc1cccc(C(=O)Nc2cn(C(C)C)cn2)c1,C24,0.9668067693710327,0.9668067693710327,0.8390123248100281,1.2787855863571167,0.0,22,0.8297399878501892,1.5614910125732422,1.9808247784445756,41.6638076918299,True,2,16,95.45454545454545,True,298.346,2.8408000000000007,0.8333393938870753,True,0.32051282051282054
P6-POSENOISE_s03_0171,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C)cn3)c2CN(C)C1=O,C27,0.9576111435890198,0.9576111435890198,0.8325099945068359,1.1620315313339233,0.0,26,0.8835594058036804,1.5920730829238892,1.9399977371378545,59.30026024627489,True,3,17,92.3076923076923,True,353.3820000000001,1.7524,0.8518423647246576,True,0.4864864864864865
P6-POSENOISE_s03_0173,P6-POSENOISE_s03,C=CC(=O)N1Cc2ccccc2C1Cc1cn(C(C)C)cn1,C25,0.9524575471878052,0.9524575471878052,0.8327595591545105,1.1689445972442627,0.0,22,1.1043635606765747,1.8104835748672485,1.5418558021423403,5.324638759254881,True,1,17,81.81818181818181,True,295.386,3.2760000000000016,0.8119097332539098,True,0.30864197530864196
P6-POSENOISE_s03_0172,P6-POSENOISE_s03,C=CC(=O)N1Cc2ccc(C(=O)Nc3cnn(C(C)C)c3)cc2C1C,C28,0.8782631158828735,0.8782631158828735,0.7937104105949402,1.2803195714950562,0.0,25,2.169741153717041,3.0927271842956543,1.6066489487750581,47.8924387131722,True,0,19,84.0,True,338.41100000000006,3.305500000000002,0.8698585365062464,True,0.3058823529411765
P6-POSENOISE_s03_0174,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(c(=Nc3cn(C)c(C)n3)c2C)C1,C25,0.9166848659515381,0.9166848659515381,0.8248355984687805,1.0429444313049316,0.0,23,1.5839118957519531,2.3976690769195557,1.9760618533335434,54.23792215532907,True,3,17,91.30434782608695,True,308.38500000000005,2.2975400000000006,0.7993807077084694,True,0.35526315789473684
P6-POSENOISE_s03_0177,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(=O)n(C)c(C)n3)c2C1,C25,0.9091202020645142,0.9091202020645142,0.8296910524368286,0.9323875904083252,0.0,25,1.6563911437988281,2.509361505508423,1.9531788000078214,35.10230240301138,True,3,18,88.0,True,338.36700000000013,1.3692199999999999,0.8568408558812685,True,0.5571428571428572
P6-POSENOISE_s03_0176,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnn(C(C)=O)c3)c2C1,C24,0.9301862120628357,0.9301862120628357,0.8338085412979126,1.1258715391159058,0.0,24,1.5514826774597168,2.2128405570983887,1.2343579397808393,41.673074375107234,True,3,17,100.0,True,324.3400000000001,1.8236999999999999,0.8729755979615298,True,0.5735294117647058
P6-POSENOISE_s03_0175,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(NC(=O)c3cnn(C(C)C)c3)c2C1,C26,0.9040707349777222,0.9040707349777222,0.8182632327079773,1.1935051679611206,0.0,24,1.752886414527893,2.700834274291992,1.9530764799669271,7.6202124819859165,True,1,18,91.66666666666667,True,324.3840000000001,2.7445000000000013,0.8794439335696442,True,0.4794520547945205
P6-POSENOISE_s03_0178,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)N(C)Cc3cccc(Nc4cn(C)nc4C(C)C)c3)c2C1,C37,0.8791056871414185,0.8791056871414185,0.8076594471931458,1.2267522811889648,0.0,34,2.3477463722229004,3.220632314682007,1.6987669691279026,3.368773953246503,True,3,26,88.23529411764706,True,457.5780000000002,4.587500000000004,0.5271360628788659,True,0.55
P6-POSENOISE_s03_0179,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H]4C[C@H](C(=O)O)C4)cn3)c2C1,C29,0.9788200855255127,0.9788200855255127,0.8459440469741821,1.1609699726104736,0.0,28,0.6487959027290344,1.2926127910614014,1.5423879642943272,11.406347547957694,True,5,20,96.42857142857143,True,380.40400000000017,2.1993,0.7740341778754043,True,0.5342465753424658
P6-POSENOISE_s03_0180,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cccc(C(=O)N(C)C)c3)c2C1,C28,0.9198086857795715,0.9198086857795715,0.8190312385559082,1.2305296659469604,0.0,27,1.6575329303741455,2.392988920211792,1.8286694350538022,52.86511294360085,True,2,21,92.5925925925926,True,363.41700000000014,2.6689000000000007,0.8493355244914318,True,0.4861111111111111
P6-POSENOISE_s03_0185,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C(F)(F)F)nn3C)c2C1,C24,0.8907763361930847,0.8907763361930847,0.8066245317459106,1.2775293588638306,0.0,26,2.1576621532440186,3.123488664627075,1.955633174626572,58.644833690651694,True,2,17,92.3076923076923,True,364.32700000000006,2.719400000000001,0.85193044588934,True,0.5352112676056338
P6-POSENOISE_s03_0182,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)N(C)C)cn3)c2C1,C27,0.9742087721824646,0.9742087721824646,0.8376865386962891,1.229131817817688,0.0,26,0.7747228741645813,1.4231085777282715,1.6870351624373439,4.860673131990993,True,3,18,100.0,True,353.3820000000001,1.6932999999999998,0.8508941977862894,True,0.5942028985507246
P6-POSENOISE_s03_0183,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C(=O)N4CC(F)(F)C4)c3)c2C1,C27,0.9068512320518494,0.9068512320518494,0.8096594214439392,1.0730458498001099,0.0,29,1.6805647611618042,2.505052089691162,1.937439368290011,63.538709075174665,True,2,20,82.75862068965517,True,400.38500000000016,2.6876000000000007,0.805429810371792,True,0.5
P6-POSENOISE_s03_0184,P6-POSENOISE_s03,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4C[C@H](O)[C@@H](O)C4)cn3)c2C1,C30,0.9767203330993652,0.9767203330993652,0.8550806045532227,0.9211097955703735,0.0,28,0.7006494402885437,1.3620777130126953,1.913196447963461,49.471585246261355,True,6,20,96.42857142857143,True,382.42000000000013,1.2202999999999997,0.6894239146387374,True,0.5633802816901409
